"","X","Province_State","Last_Update","Confirmed","Deaths","Recovered","Active","Incident_Rate","People_Tested","People_Hospitalized","Mortality_Rate","Testing_Rate","Hospitalization_Rate"
"4757",4757,"Ohio","7/3/2020 4:34",52865,2876,38987,11002,452.2589421,792005,7911,5.440272392,6775.585802,14.9645323
"4758",4758,"Oklahoma","7/3/2020 4:34",14531,395,11048,3088,367.2253347,353050,1615,2.718326337,8922.228644,11.11416971
"4759",4759,"Oregon","7/3/2020 4:34",9294,209,2759,6326,220.3551336,251054,1069,2.248762643,5952.338896,11.50204433
"4760",4760,"Pennsylvania","7/3/2020 4:34",92612,6712,68697,17203,723.4188375,790273,NA,7.247440936,6173.048579,NA
"4761",4761,"Puerto Rico","7/3/2020 4:34",7608,153,NA,7455,259.3570345,7608,NA,2.011041009,259.3570345,NA
"4762",4762,"Rhode Island","7/3/2020 4:34",16941,959,1644,14338,1599.171576,248268,2011,5.660822856,23435.63714,11.87060976
"4763",4763,"South Carolina","7/3/2020 4:34",39701,784,15471,23446,771.0857507,401401,2854,1.974761341,7796.140939,7.1887358
"4764",4764,"South Dakota","7/3/2020 4:34",6893,97,5982,814,779.1702792,81941,683,1.407224721,9262.438974,9.908602931
"4765",4765,"Tennessee","7/3/2020 4:34",46890,620,28938,17332,686.6130516,838454,2775,1.322243549,12277.53166,5.918106206
"4766",4766,"Texas","7/3/2020 4:34",179137,2542,90720,85875,617.8015422,1975803,NA,1.419025662,6814.081628,NA
"4767",4767,"Utah","7/3/2020 4:34",23270,176,13076,10018,725.8360839,346386,1505,0.756338633,10804.44597,6.467554792
"4768",4768,"Vermont","7/3/2020 4:34",1227,56,960,211,196.6380818,67341,NA,4.56397718,10792.01717,NA
"4769",4769,"Virgin Islands","7/3/2020 4:34",92,6,75,11,85.7664914,3016,NA,6.52173913,2811.649327,NA
"4770",4770,"Virginia","7/3/2020 4:34",63735,1816,8496,53423,746.703276,674256,9384,2.849297874,7899.414201,14.72346434
"4771",4771,"Washington","7/3/2020 4:34",34151,1342,NA,32809,448.4764264,571964,4402,3.929606747,7511.123269,12.88981289
"4772",4772,"West Virginia","7/3/2020 4:34",3053,93,2380,580,170.3543292,178341,NA,3.046184081,9951.248419,NA
"4773",4773,"Wisconsin","7/3/2020 4:34",29738,793,23527,5418,510.7485976,596755,3519,2.666621831,10249.23597,11.83334454
"4774",4774,"Wyoming","7/3/2020 4:34",1550,20,1139,391,267.8144098,35243,119,1.290322581,6089.408545,7.677419355
"4775",4775,"Alabama","7/4/2020 4:34",41865,1006,22082,18777,853.8327638,430631,2883,2.402961901,8782.679014,6.886420638
"4776",4776,"Alaska","7/4/2020 4:34",1060,15,539,506,144.8988101,120208,NA,1.41509434,16432.07185,NA
"4777",4777,"American Samoa","7/4/2020 4:34",0,0,NA,0,0,696,NA,NA,1250.876152,NA
"4778",4778,"Arizona","7/4/2020 4:34",91872,1798,10478,79596,1262.200467,578381,5018,1.957070707,7946.194364,5.461947057
"4779",4779,"Arkansas","7/4/2020 4:34",22622,281,16164,6177,749.6179341,331237,1517,1.242153656,10976.09387,6.705861551
"4780",4780,"California","7/4/2020 4:34",250514,6315,NA,244199,634.0164662,4448176,NA,2.5208172,11257.72144,NA
"4781",4781,"Colorado","7/4/2020 4:34",33612,1701,4541,27353,583.3745461,340290,5527,5.06325346,5909.109221,16.45185295
"4782",4782,"Connecticut","7/4/2020 4:34",46717,4335,8210,34172,1310.329295,499669,10411,9.279277351,14014.83247,22.28524948
"4783",4783,"Delaware","7/4/2020 4:34",11923,512,6692,4719,1224.423988,118343,NA,4.294221253,12153.15004,NA
"4784",4784,"Diamond Princess","7/4/2020 4:34",49,0,NA,49,NA,NA,NA,0,NA,NA
"4785",4785,"District of Columbia","7/4/2020 4:34",10435,555,1497,8383,1478.570993,102809,NA,5.318639195,14567.36035,NA
"4786",4786,"Florida","7/4/2020 4:34",178594,3684,NA,174910,831.5308079,2081360,15795,2.062779265,9690.778875,8.844082108
"4787",4787,"Georgia","7/4/2020 4:34",90493,2857,NA,87636,852.3066285,901217,11653,3.157150277,8488.095463,12.87723912
"4788",4788,"Grand Princess","7/4/2020 4:34",103,3,NA,100,NA,NA,NA,2.912621359,NA,NA
"4789",4789,"Guam","7/4/2020 4:34",280,5,179,96,170.49364,14549,NA,1.785714286,8858.971314,NA
"4790",4790,"Hawaii","7/4/2020 4:34",975,19,746,210,68.86215703,81618,116,1.948717949,5764.504136,11.8974359
"4791",4791,"Idaho","7/4/2020 4:34",6994,93,2801,4100,391.3679693,98709,350,1.329711181,5523.526005,5.004289391
"4792",4792,"Illinois","7/4/2020 4:34",145750,7005,NA,138745,1150.189858,1701757,NA,4.806174957,13429.45895,NA
"4793",4793,"Indiana","7/4/2020 4:34",46915,2681,35756,8478,696.8727547,504153,7175,5.714590216,7488.660128,15.29361611
"4794",4794,"Iowa","7/4/2020 4:34",30463,721,24338,5404,965.5253291,321461,NA,2.366805633,10188.71214,NA
"4795",4795,"Kansas","7/4/2020 4:34",15659,282,842,14535,537.4978461,191561,1219,1.800881282,6575.364001,7.784660579
"4796",4796,"Kentucky","7/4/2020 4:34",16376,585,4747,11044,366.5442838,395647,2685,3.572300928,8855.773464,16.39594529
"4797",4797,"Louisiana","7/4/2020 4:34",63289,3278,43026,16985,1361.406851,784142,NA,5.179415064,16867.64352,NA
"4798",4798,"Maine","7/4/2020 4:34",3373,105,2731,537,250.9276811,103449,358,3.112955826,7695.88428,10.61369701
"4799",4799,"Maryland","7/4/2020 4:34",68961,3223,5023,60715,1140.665732,563834,10973,4.673656124,9326.229638,15.91189223
"4800",4800,"Massachusetts","7/4/2020 4:34",109628,8149,NA,101479,1590.53975,877780,11436,7.433319955,12735.28644,10.43164155
"4801",4801,"Michigan","7/4/2020 4:34",72175,6215,51099,14861,722.6998444,1108265,NA,8.611014894,11097.2351,NA
"4802",4802,"Minnesota","7/4/2020 4:34",37624,1503,32347,3774,667.135728,645172,4139,3.994790559,11439.9663,11.00095684
"4803",4803,"Mississippi","7/4/2020 4:34",29684,1103,19388,9193,997.3962997,299039,3208,3.715806495,10047.85043,10.80716885
"4804",4804,"Missouri","7/4/2020 4:34",23160,1047,NA,22113,377.356769,404959,NA,4.520725389,6598.187384,NA
"4805",4805,"Montana","7/4/2020 4:34",1128,23,678,427,105.5410946,97503,109,2.039007092,9122.848711,9.663120567
"4806",4806,"Nebraska","7/4/2020 4:34",19660,284,14022,5354,1016.331612,184134,1353,1.444557477,9518.881229,6.881993896
"4807",4807,"Nevada","7/4/2020 4:34",20718,528,727,19463,672.6282695,293685,NA,2.548508543,9534.744344,NA
"4808",4808,"New Hampshire","7/4/2020 4:34",5857,376,4508,973,430.7532998,122187,567,6.419668772,8986.247813,9.68072392
"4809",4809,"New Jersey","7/4/2020 4:34",172742,15164,30464,127114,1944.81316,1485501,20214,8.77840942,16724.49024,11.70184437
"4810",4810,"New Mexico","7/4/2020 4:34",12776,511,5627,6638,609.3009969,356637,1945,3.999686913,17008.39697,15.22385723
"4811",4811,"New York","7/4/2020 4:34",395872,32137,70794,292941,2034.959049,4107985,89995,8.118028049,21116.87932,22.73335826
"4812",4812,"North Carolina","7/4/2020 4:34",70262,1419,45538,23305,669.9221707,999293,NA,2.019583843,9527.888983,NA
"4813",4813,"North Dakota","7/4/2020 4:34",3722,80,3266,376,488.411704,110574,237,2.149382053,14509.84303,6.367544331
"4814",4814,"Northern Mariana Islands","7/4/2020 4:34",31,2,19,10,56.21645147,8218,NA,6.451612903,14902.79994,NA
"4815",4815,"Ohio","7/4/2020 4:34",55257,2903,39423,12931,472.7224508,828157,8084,5.253633024,7084.865387,14.62982066
"4816",4816,"Oklahoma","7/4/2020 4:34",15069,398,11519,3152,380.8215931,363854,1661,2.641183887,9195.265773,11.02262924
"4817",4817,"Oregon","7/4/2020 4:34",9636,209,2759,6668,228.4637473,251054,1069,2.168949772,5952.338896,11.09381486
"4818",4818,"Pennsylvania","7/4/2020 4:34",93392,6746,69217,17429,729.5116407,804144,NA,7.223316772,6281.398929,NA
"4819",4819,"Puerto Rico","7/4/2020 4:34",7683,154,NA,7529,261.9137876,7683,NA,2.004425355,261.9137876,NA
"4820",4820,"Rhode Island","7/4/2020 4:34",16991,960,1657,14374,1603.891402,250954,2019,5.650050026,23689.18622,11.88276146
"4821",4821,"South Carolina","7/4/2020 4:34",41532,793,16994,23745,806.648029,409032,2882,1.909371087,7944.352706,6.939227584
"4822",4822,"South Dakota","7/4/2020 4:34",6978,97,6049,832,788.7785011,82993,687,1.390083118,9381.35485,9.845227859
"4823",4823,"Tennessee","7/4/2020 4:34",48712,633,29591,18488,713.2927057,862489,2825,1.299474462,12629.47759,5.799392347
"4824",4824,"Texas","7/4/2020 4:34",185591,2592,93572,89427,640.0598761,2013906,NA,1.396619448,6945.489947,NA
"4825",4825,"Utah","7/4/2020 4:34",23866,181,13408,10277,744.426471,356636,1529,0.758401073,11124.1632,6.406603536
"4826",4826,"Vermont","7/4/2020 4:34",1236,56,967,213,198.0804149,68395,NA,4.530744337,10960.9304,NA
"4827",4827,"Virgin Islands","7/4/2020 4:34",98,6,75,17,91.35995824,3061,NA,6.12244898,2853.600328,NA
"4828",4828,"Virginia","7/4/2020 4:34",64393,1845,8711,53837,754.412239,688360,9529,2.865218269,8064.653128,14.79819235
"4829",4829,"Washington","7/4/2020 4:34",34778,1352,NA,33426,456.7102913,584989,4442,3.887515096,7682.169664,12.77244235
"4830",4830,"West Virginia","7/4/2020 4:34",3126,93,2396,637,174.4276558,180702,NA,2.975047985,10082.98984,NA
"4831",4831,"Wisconsin","7/4/2020 4:34",30317,796,24043,5478,520.6928924,606984,3555,2.625589603,10424.91851,11.72609427
"4832",4832,"Wyoming","7/4/2020 4:34",1582,20,1154,408,273.3434815,35275,119,1.264222503,6094.937617,7.522123894
"4833",4833,"Alabama","7/5/2020 4:34",42862,1007,22082,19773,874.1664857,442088,2906,2.349400401,9016.343458,6.779898278
"4834",4834,"Alaska","7/5/2020 4:34",1107,16,544,547,151.3235686,122732,NA,1.445347787,16777.09505,NA
"4835",4835,"American Samoa","7/5/2020 4:34",0,0,NA,0,0,696,NA,NA,1250.876152,NA
"4836",4836,"Arizona","7/5/2020 4:34",94567,1817,10903,81847,1299.226224,589508,5068,1.921389068,8099.064712,5.359163345
"4837",4837,"Arkansas","7/5/2020 4:34",23209,286,16726,6197,769.0691642,338893,1536,1.232280581,11229.78828,6.61812228
"4838",4838,"California","7/5/2020 4:34",252895,6334,NA,246561,640.0424496,4553031,NA,2.504596769,11523.09502,NA
"4839",4839,"Colorado","7/5/2020 4:34",33866,1701,4557,27591,587.7852362,345754,5537,5.02525924,6003.991154,16.35794263
"4840",4840,"Connecticut","7/5/2020 4:34",46717,4335,8210,34172,1310.329295,499669,10411,9.279277351,14014.83247,22.28524948
"4841",4841,"Delaware","7/5/2020 4:34",11996,512,6711,4773,1231.920671,120693,NA,4.268089363,12394.48162,NA
"4842",4842,"Diamond Princess","7/5/2020 4:34",49,0,NA,49,NA,NA,NA,0,NA,NA
"4843",4843,"District of Columbia","7/5/2020 4:34",10447,557,1523,8367,1480.271315,104554,NA,5.331674165,14814.61539,NA
"4844",4844,"Florida","7/5/2020 4:34",190052,3702,NA,186350,884.8790727,2146497,16040,1.947887946,9994.055705,8.439795424
"4845",4845,"Georgia","7/5/2020 4:34",93319,2857,NA,90462,878.9232566,926359,11743,3.061541594,8724.89492,12.58371821
"4846",4846,"Grand Princess","7/5/2020 4:34",103,3,NA,100,NA,NA,NA,2.912621359,NA,NA
"4847",4847,"Guam","7/5/2020 4:34",280,5,179,96,170.49364,14954,NA,1.785714286,9105.578187,NA
"4848",4848,"Hawaii","7/5/2020 4:34",999,19,754,226,70.55722551,83476,118,1.901901902,5895.730688,11.81181181
"4849",4849,"Idaho","7/5/2020 4:34",7370,93,2831,4446,412.4080545,101067,355,1.261872456,5655.474199,4.816824966
"4850",4850,"Illinois","7/5/2020 4:34",146612,7014,NA,139598,1156.992353,1735593,NA,4.784055875,13696.47662,NA
"4851",4851,"Indiana","7/5/2020 4:34",47432,2687,36076,8669,704.5522435,512288,7216,5.664951931,7609.496958,15.21335807
"4852",4852,"Iowa","7/5/2020 4:34",31061,721,24604,5736,984.4789498,329011,NA,2.321238853,10428.00952,NA
"4853",4853,"Kansas","7/5/2020 4:34",15911,283,842,14786,546.1477891,191561,1219,1.778643706,6575.364001,7.66136635
"4854",4854,"Kentucky","7/5/2020 4:34",16376,585,4747,11044,366.5442838,395647,2685,3.572300928,8855.773464,16.39594529
"4855",4855,"Louisiana","7/5/2020 4:34",63289,3278,43026,16985,1361.406851,784142,NA,5.179415064,16867.64352,NA
"4856",4856,"Maine","7/5/2020 4:34",3397,107,2751,539,252.7131137,105945,358,3.149838092,7881.569276,10.53871063
"4857",4857,"Maryland","7/5/2020 4:34",69341,3236,5025,61080,1146.951211,573342,11034,4.666791653,9483.498961,15.9126635
"4858",4858,"Massachusetts","7/5/2020 4:34",109838,8172,93157,8509,1593.586539,885767,11461,7.440048071,12851.16597,10.43445802
"4859",4859,"Michigan","7/5/2020 4:34",72581,6218,52841,13522,726.7651875,1130154,NA,8.566980339,11316.41316,NA
"4860",4860,"Minnesota","7/5/2020 4:34",37624,1503,32347,3774,667.135728,645172,4139,3.994790559,11439.9663,11.00095684
"4861",4861,"Mississippi","7/5/2020 4:34",30674,1107,19388,10179,1030.660763,309915,3268,3.608919606,10413.28912,10.65397405
"4862",4862,"Missouri","7/5/2020 4:34",23583,1050,NA,22533,384.2489069,412261,NA,4.452359751,6717.162303,NA
"4863",4863,"Montana","7/5/2020 4:34",1167,23,678,466,109.1901218,98950,112,1.970865467,9258.236977,9.597257926
"4864",4864,"Nebraska","7/5/2020 4:34",19827,284,14200,5343,1024.964744,187588,1365,1.432390175,9697.437149,6.884551369
"4865",4865,"Nevada","7/5/2020 4:34",21575,530,727,20318,700.4515356,301229,NA,2.456546929,9779.667004,NA
"4866",4866,"New Hampshire","7/5/2020 4:34",5872,379,4597,896,431.8564754,123749,569,6.454359673,9101.125166,9.690054496
"4867",4867,"New Jersey","7/5/2020 4:34",173033,15189,30565,127279,1948.089379,1508548,20233,8.778094352,16983.96454,11.69314524
"4868",4868,"New Mexico","7/5/2020 4:34",13063,513,5802,6748,622.9883314,363374,1970,3.927122407,17329.69164,15.08076246
"4869",4869,"New York","7/5/2020 4:34",396598,32157,70877,293564,2038.691014,4170388,89995,8.108210329,21437.65864,22.69174328
"4870",4870,"North Carolina","7/5/2020 4:34",71670,1422,45538,24710,683.3469297,1018296,NA,1.984093763,9709.075557,NA
"4871",4871,"North Dakota","7/5/2020 4:34",3779,80,3288,411,495.8914104,111928,241,2.116962159,14687.51886,6.377348505
"4872",4872,"Northern Mariana Islands","7/5/2020 4:34",31,2,19,10,56.21645147,8218,NA,6.451612903,14902.79994,NA
"4873",4873,"Ohio","7/5/2020 4:34",56183,2907,39903,13373,480.644361,848370,8111,5.174163003,7257.787169,14.43675133
"4874",4874,"Oklahoma","7/5/2020 4:34",15648,398,11965,3285,395.4539975,364434,1676,2.543456033,9209.923449,10.71063395
"4875",4875,"Oregon","7/5/2020 4:34",9930,213,2759,6958,235.4343099,255026,1069,2.145015106,6046.51262,10.7653575
"4876",4876,"Pennsylvania","7/5/2020 4:34",93922,6749,69712,17461,733.6516224,814823,NA,7.185749878,6364.815655,NA
"4877",4877,"Puerto Rico","7/5/2020 4:34",7787,155,NA,7632,265.4591519,7787,NA,1.990496982,265.4591519,NA
"4878",4878,"Rhode Island","7/5/2020 4:34",16991,960,1657,14374,1603.891402,250954,2019,5.650050026,23689.18622,11.88276146
"4879",4879,"South Carolina","7/5/2020 4:34",43386,813,16994,25579,842.6570208,420693,2882,1.873876366,8170.836446,6.6426958
"4880",4880,"South Dakota","7/5/2020 4:34",7028,97,6062,869,794.4303963,83830,689,1.380193512,9475.967576,9.803642573
"4881",4881,"Tennessee","7/5/2020 4:34",50140,637,30043,19460,734.2029944,878604,2860,1.27044276,12865.45049,5.70402872
"4882",4882,"Texas","7/5/2020 4:34",192153,2607,97430,92116,662.6906767,2071809,NA,1.356731355,7145.183828,NA
"4883",4883,"Utah","7/5/2020 4:34",24542,181,13807,10554,765.512212,366716,1565,0.737511205,11438.5778,6.376823405
"4884",4884,"Vermont","7/5/2020 4:34",1238,56,999,183,198.4009333,69397,NA,4.523424879,11121.51015,NA
"4885",4885,"Virgin Islands","7/5/2020 4:34",111,6,76,29,103.4791364,3171,NA,5.405405405,2956.14722,NA
"4886",4886,"Virginia","7/5/2020 4:34",65109,1849,8741,54519,762.8007155,699229,9549,2.839853169,8191.991606,14.66617518
"4887",4887,"Washington","7/5/2020 4:34",35247,1354,NA,33893,462.8692747,599975,4463,3.841461685,7878.968227,12.66207053
"4888",4888,"West Virginia","7/5/2020 4:34",3205,94,2402,709,178.8357763,181429,NA,2.932917317,10123.55571,NA
"4889",4889,"Wisconsin","7/5/2020 4:34",31055,796,24491,5768,533.3680038,613844,3574,2.563194333,10542.73866,11.50861375
"4890",4890,"Wyoming","7/5/2020 4:34",1606,20,1169,417,277.4902852,35299,119,1.245330012,6099.08442,7.409713574
"4891",4891,"Alabama","7/6/2020 4:34",43953,1007,22082,20864,896.4173287,449886,2909,2.291083658,9175.38294,6.618433327
"4892",4892,"Alaska","7/6/2020 4:34",1134,16,544,574,155.0143874,122732,NA,1.410934744,16777.09505,NA
"4893",4893,"American Samoa","7/6/2020 4:34",0,0,NA,0,0,696,NA,NA,1250.876152,NA
"4894",4894,"Arizona","7/6/2020 4:34",98103,1825,11361,84917,1347.806214,604362,5161,1.860289696,8303.139138,5.260797325
"4895",4895,"Arkansas","7/6/2020 4:34",23814,287,16726,6801,789.1168545,338893,1536,1.205173427,11229.78828,6.449987402
"4896",4896,"California","7/6/2020 4:34",264681,6373,NA,258308,669.871194,4680138,NA,2.407804111,11844.78535,NA
"4897",4897,"Colorado","7/6/2020 4:34",34065,1701,4568,27779,591.2408556,350717,5550,4.995888158,6090.17326,16.30051692
"4898",4898,"Connecticut","7/6/2020 4:34",46717,4335,8210,34172,1310.329295,499669,10411,9.279277351,14014.83247,22.28524948
"4899",4899,"Delaware","7/6/2020 4:34",12128,512,6740,4876,1245.476317,123941,NA,4.221635884,12728.03266,NA
"4900",4900,"Diamond Princess","7/6/2020 4:34",49,0,NA,49,NA,NA,NA,0,NA,NA
"4901",4901,"District of Columbia","7/6/2020 4:34",10482,559,1542,8381,1485.230585,105993,NA,5.332951727,15018.51225,NA
"4902",4902,"Florida","7/6/2020 4:34",200111,3731,NA,196380,931.7136158,2200199,16201,1.864465222,10244.09136,8.096006716
"4903",4903,"Georgia","7/6/2020 4:34",95516,2860,NA,92656,899.61566,949185,11775,2.994262741,8939.881175,12.32777755
"4904",4904,"Grand Princess","7/6/2020 4:34",103,3,NA,100,NA,NA,NA,2.912621359,NA,NA
"4905",4905,"Guam","7/6/2020 4:34",280,5,179,96,170.49364,14954,NA,1.785714286,9105.578187,NA
"4906",4906,"Hawaii","7/6/2020 4:34",1023,19,756,248,72.25229399,84325,118,1.857282502,5955.693735,11.53470186
"4907",4907,"Idaho","7/6/2020 4:34",7733,93,2858,4782,432.7206901,104266,359,1.202638045,5834.482797,4.642441485
"4908",4908,"Illinois","7/6/2020 4:34",147251,7020,NA,140231,1162.035038,1762828,NA,4.767370001,13911.40232,NA
"4909",4909,"Indiana","7/6/2020 4:34",48201,2693,36475,9033,715.9749259,521722,7254,5.587021016,7749.62906,15.0494803
"4910",4910,"Iowa","7/6/2020 4:34",31517,721,24739,6057,998.9318779,332472,NA,2.287654282,10537.70598,NA
"4911",4911,"Kansas","7/6/2020 4:34",16081,284,842,14955,551.9830681,191561,1219,1.766059325,6575.364001,7.580374355
"4912",4912,"Kentucky","7/6/2020 4:34",16376,585,4747,11044,366.5442838,395647,2685,3.572300928,8855.773464,16.39594529
"4913",4913,"Louisiana","7/6/2020 4:34",65226,3288,43026,18912,1403.073571,802454,NA,5.040934597,17261.55214,NA
"4914",4914,"Maine","7/6/2020 4:34",3415,109,2772,534,254.0521882,107932,359,3.191800878,8029.388222,10.5124451
"4915",4915,"Maryland","7/6/2020 4:34",69632,3243,5029,61360,1151.764566,579962,11071,4.657341452,9592.998637,15.89929917
"4916",4916,"Massachusetts","7/6/2020 4:34",109974,8183,93157,8634,1595.559697,891685,11463,7.440849655,12937.02738,10.4233728
"4917",4917,"Michigan","7/6/2020 4:34",72941,6218,52841,13882,730.3699252,1146819,NA,8.524698044,11483.28248,NA
"4918",4918,"Minnesota","7/6/2020 4:34",38136,1508,37617,-989,676.2143346,674015,4170,3.954268932,11951.40038,10.93455003
"4919",4919,"Mississippi","7/6/2020 4:34",30900,1111,19388,10401,1038.254469,310141,3268,3.595469256,10420.88283,10.57605178
"4920",4920,"Missouri","7/6/2020 4:34",23816,1051,NA,22765,388.0452854,419509,NA,4.412999664,6835.257375,NA
"4921",4921,"Montana","7/6/2020 4:34",1212,23,678,511,113.4005378,100106,112,1.897689769,9366.397886,9.240924092
"4922",4922,"Nebraska","7/6/2020 4:34",19929,284,14340,5305,1030.237675,189928,1368,1.425058959,9818.40439,6.864368508
"4923",4923,"Nevada","7/6/2020 4:34",22418,534,727,21157,727.8202792,307697,NA,2.382014453,9989.656368,NA
"4924",4924,"New Hampshire","7/6/2020 4:34",5897,381,4597,919,433.6951014,123749,569,6.460912328,9101.125166,9.648974055
"4925",4925,"New Jersey","7/6/2020 4:34",173402,15211,30660,127531,1952.24376,1534640,20237,8.772101821,17277.72092,11.67056897
"4926",4926,"New Mexico","7/6/2020 4:34",13256,513,5845,6898,632.1927062,372288,1988,3.869945685,17754.80976,14.9969825
"4927",4927,"New York","7/6/2020 4:34",397131,32206,70968,293957,2041.430872,4233803,89995,8.109666584,21763.64009,22.66128809
"4928",4928,"North Carolina","7/6/2020 4:34",72992,1423,45538,26031,695.9517105,1036838,NA,1.949528715,9885.866665,NA
"4929",4929,"North Dakota","7/6/2020 4:34",3816,80,3324,412,500.7466584,113128,242,2.096436059,14844.98637,6.341719078
"4930",4930,"Northern Mariana Islands","7/6/2020 4:34",31,2,19,10,56.21645147,8218,NA,6.451612903,14902.79994,NA
"4931",4931,"Ohio","7/6/2020 4:34",57150,2911,40460,13779,488.9170253,868762,8172,5.093613298,7432.240292,14.2992126
"4932",4932,"Oklahoma","7/6/2020 4:34",15931,398,12246,3287,402.6059327,364717,1685,2.498273806,9217.075384,10.57686272
"4933",4933,"Oregon","7/6/2020 4:34",10230,215,2759,7256,242.5471289,264201,1069,2.101661779,6264.046336,10.44965787
"4934",4934,"Pennsylvania","7/6/2020 4:34",94403,6753,70086,17564,737.4088511,824700,NA,7.153374363,6441.967729,NA
"4935",4935,"Puerto Rico","7/6/2020 4:34",7916,155,NA,7761,269.8567673,7916,NA,1.958059626,269.8567673,NA
"4936",4936,"Rhode Island","7/6/2020 4:34",16991,960,1657,14374,1603.891402,250954,2019,5.650050026,23689.18622,11.88276146
"4937",4937,"South Carolina","7/6/2020 4:34",44847,820,16994,27033,871.0330385,430809,2882,1.828438915,8367.312692,6.426293844
"4938",4938,"South Dakota","7/6/2020 4:34",7063,97,6063,903,798.386723,84003,691,1.373354099,9495.523134,9.783378168
"4939",4939,"Tennessee","7/6/2020 4:34",51316,645,30254,20417,751.4232322,896166,2871,1.25691792,13122.6119,5.594746278
"4940",4940,"Texas","7/6/2020 4:34",194932,2628,100843,91461,672.2747965,2133457,NA,1.348162436,7357.793336,NA
"4941",4941,"Utah","7/6/2020 4:34",24952,184,14147,10621,778.300901,371308,1582,0.737415838,11581.81112,6.340173132
"4942",4942,"Vermont","7/6/2020 4:34",1249,56,1007,186,200.1637849,70024,NA,4.483586869,11221.9927,NA
"4943",4943,"Virgin Islands","7/6/2020 4:34",111,6,76,29,103.4791364,3171,NA,5.405405405,2956.14722,NA
"4944",4944,"Virginia","7/6/2020 4:34",65748,1853,8784,55111,770.2870792,709355,9576,2.818336679,8310.625282,14.56470159
"4945",4945,"Washington","7/6/2020 4:34",35898,1359,NA,34539,471.4183115,607276,4473,3.785726224,7974.846134,12.4603042
"4946",4946,"West Virginia","7/6/2020 4:34",3262,94,2421,747,182.016319,184821,NA,2.881667689,10312.8259,NA
"4947",4947,"Wisconsin","7/6/2020 4:34",31577,796,24899,5882,542.3333266,618851,3586,2.520822117,10628.73362,11.35636698
"4948",4948,"Wyoming","7/6/2020 4:34",1634,20,1172,442,282.328223,35327,119,1.223990208,6103.922358,7.282741738
"4949",4949,"Alabama","7/7/2020 4:34",44878,1007,22082,21789,915.2826173,455095,2914,2.243861135,9281.620008,6.493159232
"4950",4950,"Alaska","7/7/2020 4:34",1162,16,548,598,158.8419031,123753,NA,1.376936317,16916.66268,NA
"4951",4951,"American Samoa","7/7/2020 4:34",0,0,NA,0,0,696,NA,NA,1250.876152,NA
"4952",4952,"Arizona","7/7/2020 4:34",101455,1829,11836,87790,1393.858286,617841,5188,1.802769701,8488.322873,5.113597161
"4953",4953,"Arkansas","7/7/2020 4:34",24253,292,17834,6127,803.6638562,344968,1575,1.203974766,11431.0936,6.494041974
"4954",4954,"California","7/7/2020 4:34",271035,6441,NA,264594,685.9522938,4793353,NA,2.376445846,12131.31693,NA
"4955",4955,"Colorado","7/7/2020 4:34",34257,1691,4603,27946,594.5749206,355655,5565,4.938668224,6175.921244,16.25292056
"4956",4956,"Connecticut","7/7/2020 4:34",46976,4338,8210,34428,1317.593787,524364,10411,9.234502725,14707.48358,22.16238079
"4957",4957,"Delaware","7/7/2020 4:34",12293,512,6778,5003,1262.420874,127179,NA,4.164971935,13060.55677,NA
"4958",4958,"Diamond Princess","7/7/2020 4:34",49,0,NA,49,NA,NA,NA,0,NA,NA
"4959",4959,"District of Columbia","7/7/2020 4:34",10515,561,1553,8401,1489.906468,107650,NA,5.335235378,15253.29827,NA
"4960",4960,"Florida","7/7/2020 4:34",206447,3778,NA,202669,961.2139305,2233940,16352,1.830009639,10401.18891,7.920676978
"4961",4961,"Georgia","7/7/2020 4:34",97064,2878,NA,94186,914.1954691,958953,11919,2.965053985,9031.8809,12.27952691
"4962",4962,"Grand Princess","7/7/2020 4:34",103,3,NA,100,NA,NA,NA,2.912621359,NA,NA
"4963",4963,"Guam","7/7/2020 4:34",301,5,179,117,183.280663,15549,NA,1.661129568,9467.877172,NA
"4964",4964,"Hawaii","7/7/2020 4:34",1030,19,777,234,72.74668897,85058,118,1.844660194,6007.463952,11.45631068
"4965",4965,"Idaho","7/7/2020 4:34",8052,94,2886,5072,450.571188,106465,369,1.167411823,5957.533721,4.58271237
"4966",4966,"Illinois","7/7/2020 4:34",147865,7026,NA,140839,1166.880435,1783962,NA,4.751631556,14078.18182,NA
"4967",4967,"Indiana","7/7/2020 4:34",48524,2698,36788,9038,720.7727497,526592,7285,5.560135191,7821.967764,15.01318935
"4968",4968,"Iowa","7/7/2020 4:34",31758,723,25121,5914,1006.570377,335462,NA,2.276591725,10632.47408,NA
"4969",4969,"Kansas","7/7/2020 4:34",16638,285,859,15494,571.1021881,202219,1235,1.712946268,6941.201669,7.42276716
"4970",4970,"Kentucky","7/7/2020 4:34",17152,593,4785,11774,383.9135049,400342,2699,3.457322761,8960.861728,15.73577425
"4971",4971,"Louisiana","7/7/2020 4:34",66327,3296,43026,20005,1426.757133,813645,NA,4.969318679,17502.28124,NA
"4972",4972,"Maine","7/7/2020 4:34",3423,109,2787,527,254.6473324,109550,359,3.184341221,8149.75614,10.48787613
"4973",4973,"Maryland","7/7/2020 4:34",69904,3246,5029,61629,1156.263646,587361,11096,4.643511101,9715.383547,15.87319753
"4974",4974,"Massachusetts","7/7/2020 4:34",110137,8198,93157,8782,1597.924586,899417,11469,7.443456786,13049.20723,10.41339423
