Province_State,Version,Daily_Confirmed,Confirmed,Daily_Deaths,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,State.Is.Easing.Social.Distancing.Measures,Stay.at.Home.Order,Mandatory.Quarantine.for.Travelers,Non.Essential.Business.Closures,Large.Gatherings.Ban,School.Closures,Restaurant.Limits,Emergency.Declaration,Face.Covering.Requirement,Status.of.Reopening,Bar.Closures
North Carolina,2020-06-08,907,35625,4,1032,18860,15733,339.6711926,511226,NA,2.896842105,4874.350739,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-09,892,36517,9,1041,23653,11823,348.1760825,520113,NA,2.850727059,4959.084996,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-10,710,37227,27,1068,23653,12506,354.9456698,535711,NA,2.868885486,5107.806154,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-11,1246,38473,22,1090,23653,13730,366.8258187,553650,NA,2.83315572,5278.847881,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-12,1111,39584,16,1106,23653,14825,377.4187926,572677,NA,2.794058205,5460.263285,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-13,1833,41417,15,1121,23653,16643,394.8957693,595697,NA,2.706618055,5679.750467,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-14,1428,42845,6,1127,23653,18065,408.5112209,611690,NA,2.63041195,5832.237804,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-15,1419,44264,5,1132,23653,19479,422.0408608,627130,NA,2.557382975,5979.452491,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-16,850,45114,8,1140,29219,14755,430.1452963,638479,NA,2.526931773,6087.661007,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-17,793,45907,29,1169,29219,15519,437.7062579,651421,NA,2.546452611,6211.058188,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-18,1027,46934,12,1181,29219,16534,447.4983229,667422,NA,2.516299484,6363.621802,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-19,1233,48167,7,1188,29219,17760,459.2545216,693678,NA,2.470571138,6613.963046,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-20,1618,49785,14,1202,29219,19364,459.2545216,712313,NA,2.470571138,6791.640875,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-21,1605,51390,13,1215,29219,20956,489.984634,731341,NA,2.364273205,6973.065814,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-22,1411,52801,8,1223,29219,22359,489.984634,745775,NA,2.364273205,7110.688663,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-23,1163,53964,55,1278,36921,15765,514.5267715,757345,NA,2.368245497,7221.004332,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-24,675,54639,18,1296,36921,16422,520.9626468,773828,NA,2.371932136,7378.163638,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,NA,NA,NA
North Carolina,2020-06-25,1888,56527,29,1325,36921,18281,538.9640281,791285,NA,2.344012596,7544.609673,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,NA,NA
North Carolina,2020-06-26,945,57472,11,1336,36921,19215,547.9742534,811278,NA,2.324610245,7735.23553,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,NA,NA
North Carolina,2020-06-27,1686,59158,12,1348,36921,20889,564.0496396,836725,NA,2.278643632,7977.863259,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,NA,NA
North Carolina,2020-06-28,1654,60812,5,1353,36921,22538,579.8199175,855131,NA,2.224889824,8153.357658,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,NA,NA
North Carolina,2020-06-29,1436,62248,-1,1352,36921,23975,593.5116462,871905,NA,2.171957332,8313.291541,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,NA,NA
North Carolina,2020-06-30,1488,63736,5,1357,45538,16841,607.6991756,886305,NA,2.129095017,8450.590213,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,NA,NA
North Carolina,2020-07-01,1591,65327,23,1380,45538,18409,622.8687718,910033,NA,2.112449676,8676.827913,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-02,1424,66751,18,1398,45538,19815,636.4460849,942238,NA,2.094350646,8983.890671,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-03,1465,68216,11,1409,45538,21269,650.4143178,971120,NA,2.06549783,9259.269853,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-04,2046,70262,10,1419,45538,23305,669.9221707,999293,NA,2.019583843,9527.888983,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-05,1408,71670,3,1422,45538,24710,683.3469297,1018296,NA,1.984093763,9709.075557,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-06,1322,72992,1,1423,45538,26031,695.9517105,1036838,NA,1.949528715,9885.866665,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-07,1783,74775,9,1432,55318,18025,712.9519558,1051846,NA,1.915078569,10028.96239,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-08,1515,76290,14,1446,55318,19526,727.3969202,1071290,NA,1.895399135,10214.35374,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-09,1397,77687,16,1462,55318,20907,740.7167982,1096682,NA,1.881910744,10456.45706,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-10,1969,79656,15,1477,55318,22861,759.4904846,1121811,NA,1.85422316,10696.05278,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-11,2376,82032,20,1497,55318,25217,782.1447654,1150612,NA,1.824897601,10970.65966,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-12,1874,83906,16,1513,55318,27075,800.012662,1176058,NA,1.803208352,11213.27785,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-13,1865,85771,9,1522,55318,28931,817.7947469,1199575,NA,1.774492544,11437.50374,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-14,1898,87669,7,1529,67124,19016,835.8914746,1220486,NA,1.744060044,11636.88239,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-15,2331,90000,42,1571,67124,21305,858.116697,1254846,NA,1.745555556,11964.49228,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-16,1837,91837,18,1589,67124,23124,875.6318123,1284637,NA,1.730239446,12248.53844,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-17,1871,93708,18,1607,67124,24977,893.4711049,1312757,NA,1.714901609,12516.65223,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-18,1862,95570,16,1623,67124,26823,911.2245859,1343974,NA,1.698231663,12814.29477,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-19,2522,98092,25,1648,67124,29320,935.2709227,1379143,NA,1.680055458,13149.61818,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-20,1711,99803,4,1652,67124,31027,951.5846746,1394864,NA,1.655260864,13299.51209,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-21,1428,101231,25,1677,78707,20847,965.2001262,1423888,NA,1.656607166,13576.24519,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-22,1985,103216,28,1705,78707,22804,984.1263666,1458997,NA,1.651875678,13910.99652,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-23,2060,105276,27,1732,78707,24837,1003.767704,1491820,NA,1.645199286,14223.95168,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-24,1849,107125,24,1756,78707,26662,1021.397235,1523675,NA,1.639206534,14527.67731,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-25,2603,109728,33,1789,78707,29232,1046.215877,1550297,NA,1.630395159,14781.50823,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-26,1693,111421,22,1811,78707,30903,1062.358006,1579042,NA,1.625366852,15055.58117,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-27,1516,112937,6,1817,78707,32413,1076.812505,1613385,NA,1.608861578,15383.02897,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-28,1979,114916,21,1838,92302,20776,1095.681537,1635476,NA,1.599429148,15593.65848,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-29,1784,116700,22,1860,92302,22538,1112.691317,1663540,NA,1.593830334,15861.23833,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,Reopened to Dine-in Service with Capacity Limits,Yes,Required for General Public,Paused,Closed
North Carolina,2020-07-30,1687,118387,28,1888,92302,24197,1128.776238,1691434,NA,1.594769696,16127.1973,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,>10 People Prohibited,Closed,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,Closed
